student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63210525,[],[],[],[],"['63749B', '63705', '63711', '63714', '63704']","['63722', '63721', '63723', '63710', '63724']","['63705', '63704', '63711']",['63722'],"['63715', '63720', '63732', '63713']","['63770', '63722']",,
63210526,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,"['63207', '63278']",,['63278'],,"['63207', '63278']"
63210527,[],[],[],[],"['63749B', '63715', '63711', '63705', '63714', '63704']","['63706', '63725', '63723', '63710', '63727']",,,,,,
63210528,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']",,,,,,
63210529,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63207', '63278', '63209', '63215']",,,,,,
63210530,[],[],[],[],"['63716', '63720', '63711', '63705', '63704', '63713']","['63709', '63722', '63723', '63278']","['63716', '63718', '63717', '63732', '63735', '63714', '63736']",['63770'],,,,
63210531,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63207', '63278', '63209', '63215']",,,,,"['63521', '63527', '63519']","['63551', '63515']"
63210533,[],[],[],[],,,"['63705', '63701', '63702', '63703', '63704']","['63710', '63709', '63706', '63707', '63708']","['63711', '63715', '63749B', '63714', '63720', '63705']","['63765', '63723', '63725', '63721']","['63711', '63712', '63768', '63773', '63732', '63248', '63741']",['63770']
63210534,[],[],[],[],,,"['', '63802']",,"['63802', '63834']",,,
63220001,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']",,,,
63220002,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63704', '63705']","['63709', '63710', '63708', '63706']",,
63220003,[],[],[],[],[],[],"['63277', '63204']","['63212', '63278']",,,"['63204', '63277', '63203', '63202', '63205']","['63209', '63212', '63215', '63278', '63207']"
63220004,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']",,,,
63220005,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']",,,,
63220006,[],[],[],[],[],[],"['63703', '63705', '63704', '63702', '63701']","['63710', '63707', '63708', '63709', '63706']",,,,
63220007,[],[],[],[],[],[],"['63277', '63204']","['63212', '63278']","['63203', '63205', '63283', '63204', '63277', '63202']","['63216', '63217']","['63218', '63208', '63213', '63279', '63283']","['63220', '63278']"
63220008,[],[],[],[],[],[],"['63703', '63705', '63704', '63702', '63701']","['63710', '63707', '63708', '63709', '63706']",,,,
63220009,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63704', '63705']","['63709', '63710', '63706']","['63705', '63704']","['63706', '63710', '63709']"
63220010,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63715', '63704', '63720', '63716']","['63721', '63706', '63726']","['63712', '63711']","['63723', '63744', '63727']"
63220011,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']",,,,
63220012,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63712', '63749B', '63715', '63719']","['63721', '63706', '63710']","['63716', '63711']","['63726', '63723', '63727']"
63220013,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']",,,,
63220014,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63749B', '63711', '63717', '63715']","['63722', '63721', '63723', '63728', '63726']","['63712', '63773', '63732', '63738', '63714']",['63770']
63220015,[],[],[],[],[],[],"['63277', '63204']","['63212', '63278']",,['63278'],"['63279', '63208', '63283']","['63280', '63220', '63209']"
63220016,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63218', '63208']","['63207', '63216', '63278', '63217']","['63218', '63208', '63213', '63279', '63248', '63283']","['63207', '63220', '63280', '63217', '63216']"
63220017,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63283', '63218', '63208', '63213', '63738', '63279']","['63280', '63220', '63216', '63217']","['63254', '63255', '63283', '63214', '63264', '63267']","['63263', '63265', '63256', '63287', '63281']"
63220019,[],[],[],[],[],[],"['63705', '63704', '63702', '63703', '63701']","['63710', '63707', '63708', '63709', '63706']","['63203', '63283', '63218', '63204', '63202', '63208', '63213', '63279', '63205', '63277']","['63219', '63216', '63217', '63221', '63280', '63212']","['63218', '63214', '63254']","['63265', '63280', '63256']"
63220020,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63709', '63706']","['63711', '63704', '63715', '63705']","['63723', '63710']","['63717', '63713', '63714']","['63726', '63721', '63744']"
63220021,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']",,,,
63220022,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63248', '63283', '63218', '63208', '63213', '63279']","['63280', '63220', '63216', '63278', '63217']","['63255', '63266', '63214', '63267']","['63220', '63268', '63250', '63271', '63256', '63251', '63281']"
63220023,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63213', '63279', '63205', '63208']","['63217', '63280', '63278']",['63738'],['63220']
63220024,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63704', '63702', '63701', '63703', '63705']","['63709', '63706', '63710']",,
63220025,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63711', '63248', '63714', '63720', '63716']","['63727', '63721', '63723', '63725', '63765']","['63712', '63768', '63773', '63741', '63732', '63749B']",['63770']
63220026,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']",,,,
63220027,[],[],[],[],[],[],"['63277', '63204']","['63212', '63278']","['63283', '63208', '63279']","['63280', '63209', '63220']","['63266', '63267', '63214']",['63251']
63220028,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63704', '63701', '63705']","['63721', '63710']","['63716', '63720', '63711', '63717', '63715', '63704']","['63723', '63728', '63727', '63710', '63765']"
63220029,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63283', '63277']","['63278', '63215', '63212']","['63218', '63208', '63213', '63279', '63283']","['63220', '63280', '63217', '63278', '63216']"
63220030,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63712', '63714', '63711', '63715', '63716']","['63727', '63723', '63725', '63726', '63774']","['63768', '63773', '63780', '63732', '63749B']",['63770']
63220031,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63283', '63218', '63208', '63213', '63738', '63279']","['63280', '63220', '63216', '63217']","['63269', '63266', '63214', '63267', '63260']","['63263', '63268', '63256', '63251', '63281']"
63220032,[],[],[],[],[],[],"['63204', '63202', '63203', '63205', '63277']","['63209', '63212', '63207', '63215', '63278']","['63283', '63218', '63208', '63213', '63279']","['63744', '63280', '63220', '63216', '63217']","['63261', '63254', '63214', '63264']","['63263', '63262', '63258', '63265', '63256', '63281']"
63220033,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63711', '63704', '63715']","['63709', '63723', '63710']","['63720', '63711', '63714', '63719']","['63726', '63721', '63723', '63744', '63709']"
63220034,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']",,,,
63220035,[],[],[],[],[],[],"['63277', '63204']","['63212', '63278']",['63283'],,"['63208', '63279', '63283']","['63280', '63220', '63209']"
63220036,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63212', '63207', '63215', '63278']","['63283', '63218', '63208', '63737', '63213', '63279']","['63280', '63220', '63216', '63217']","['63254', '63255', '63266', '63214', '63267']","['63268', '63256', '63251', '63287', '63281']"
63220037,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63218', '63208', '63737', '63213', '63279']","['63280', '63220', '63216', '63217']","['63270', '63269', '63255', '63214', '63267']","['63258', '63271', '63256', '63287', '63281']"
63220039,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63213', '63208', '63277']","['63219', '63216', '63278']",,"['63280', '63217', '63744', '63278', '63216']"
63220040,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']",,,,
63220041,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']",,,,
63220042,[],[],[],[],[],[],"['63702', '63705', '63701', '63704', '63703']","['63710', '63707', '63708', '63706', '63709']","['63749B', '63719', '63720', '63714', '63711']","['63765', '63721', '63723', '63725']","['63740', '63773', '63739', '63732', '63735', '63715']",['63770']
63220044,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63707', '63708', '63706', '63709']",,,,
63220045,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63218', '63208', '63213', '63738', '63279']","['63220', '63216', '63280', '63217']","['63270', '63261', '63269', '63283', '63214', '63260']","['63259', '63271', '63256', '63287', '63281']"
63220046,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63704', '63702', '63703', '63705']","['63709', '63708', '63710', '63706', '63707']","['63705', '63704', '63702']","['63706', '63708', '63710', '63707', '63709']"
63220048,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']",,,,
63220049,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63203', '63279', '63205', '63208']","['63216', '63217', '63280']","['63218', '63208', '63213', '63279', '63248', '63283']",['63220']
63220051,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63218', '63208', '63213', '63279']","['63744', '63207', '63280', '63220', '63216', '63217']","['63270', '63269', '63255', '63214']","['63268', '63216', '63271', '63256', '63287', '63281']"
63220052,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63283', '63218', '63208', '63213', '63279']","['63220', '63216', '63280', '63217']","['63270', '63254', '63269', '63255', '63214']","['63250', '63271', '63256', '63287', '63281']"
63220053,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,
63220054,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63279', '63283', '63218', '63213', '63738', '63208']","['63220', '63216', '63280', '63217']","['63283', '63270', '63269', '63266', '63214']","['63250', '63271', '63253', '63256', '63287', '63281']"
63220055,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63714', '63711', '63717', '63715', '63716']","['63727', '63723', '63725', '63728']","['63712', '63768', '63732', '63720', '63738']",['63770']
63220056,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']",['63705'],"['63709', '63708', '63710', '63706']",,
63220057,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']","['63202', '63205', '63277']","['63278', '63209']","['63218', '63208', '63213', '63279', '63283']","['63220', '63280', '63217', '63216', '63278']"
63220058,[],[],[],[],[],[],"['63202', '63203', '63205', '63277', '63204']","['63209', '63207', '63215', '63212', '63278']",,,,
63220059,[],[],[],[],[],[],"['63277', '63205', '63204', '63202', '63203']","['63209', '63207', '63215', '63212', '63278']","['63203', '63202', '63279', '63277']",['63278'],"['63218', '63213', '63279', '63208', '63283', '63738']","['63280', '63219', '63217', '63216', '63278']"
63220060,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63704', '63702', '63705']","['63709', '63706', '63710']",,
63220061,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63749B', '63720', '63718', '63711', '63767A', '63716']","['63765', '63722', '63727', '63723']","['63712', '63732', '63773', '63780', '63713', '63736']",['63770']
63220062,[],[],[],[],[],[],"['63277', '63205', '63204', '63202', '63203']","['63209', '63207', '63215', '63212', '63278']","['63202', '63213', '63205', '63277']",['63278'],"['63218', '63213', '63279', '63208', '63283', '63738']","['63220', '63216', '63280', '63217', '63278']"
63220064,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63749B', '63714', '63773', '63711', '63716']","['63727', '63723', '63725', '63728', '63774']","['63712', '63768', '63732', '63780', '63715', '63779']",['63770']
63220066,[],[],[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63708', '63707', '63709']","['63712', '63714', '63715', '63711', '63716']","['63727', '63721', '63723', '63725', '63726']","['63768', '63732', '63773', '63713', '63735', '63749B']",['63770']
63220067,[],[],[],[],[],[],"['63277', '63205', '63204', '63202', '63203']","['63207', '63209', '63215', '63212', '63278']","['63279', '63248', '63283', '63218', '63213', '63208']","['63220', '63216', '63280', '63217']","['63214', '63255', '63266', '63267']","['63268', '63216', '63256', '63251', '63287', '63281']"
63220068,[],[],[],[],[],[],"['63277', '63205', '63204', '63202', '63203']","['63207', '63209', '63215', '63212', '63278']","['63279', '63248', '63283', '63218', '63213', '63208']","['63220', '63216', '63280', '63217', '63278']","['63283', '63270', '63214', '63269', '63255']","['63250', '63271', '63256', '63251', '63287', '63281']"
